año_hecho,departamen,provincia,distrito,denuncias_dep,geom
2023,JUNIN,HUANCAYO,HUANCAYO,28,-75.2045308|-75.2070671|-75.2145963|-75.2158132|-75.2116586|-75.2109473|-75.2065331|-75.2041561999999|-75.2034454|-75.2078956999999|-75.209825531|-75.2102975999999|-75.210040108|-75.224813|-75.2006542999999|-75.1924755|-75.1992036|-75.2012144999999|-75.1963494|-75.1999157|-75.0377502|-75.191028|-12.0565983|-12.0593491|-12.0690769|-12.0685746|-12.0651675999999|-12.0641833999999|-12.0621796999999|-12.0683394|-12.0708367|-12.0711612|-12.0681740649999|-12.0686357|-12.0685098|-12.0736405|-12.0715946|-12.0678076|-12.0704957|-12.0670105999999|-12.0487393|-12.0478813999999|-11.962214|-12.0364926
2023,JUNIN,HUANCAYO,PARIAHUANCA,3,-74.936272|-11.9788399999999
2023,JUNIN,HUANCAYO,PILCOMAYO,4,-75.259606794|-75.259305495|-75.2507217|-75.2535192|-12.052194549|-12.0518349069999|-12.0491514|-12.0442537
2023,JUNIN,HUANCAYO,QUILCAS,1,-75.252449614|-11.927285506
2023,JUNIN,HUANCAYO,SAN AGUSTIN,8,-75.2467951|-75.2464846999999|-75.2465549|-75.2465469|-75.2424139999999|-75.246041079|-75.2482023|-11.9878808999999|-11.9918590999999|-11.9917828|-11.9916375|-11.9979951|-12.0108369989999|-11.9926176999999
2023,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,1,-75.283623|-11.9564298999999
2023,JUNIN,HUANCAYO,SICAYA,1,-75.2799541|-12.0145927
2023,JUNIN,JAUJA,JAUJA,2,-75.497922|-75.4869032999999|-11.7699041999999|-11.7806236
2023,JUNIN,JUNIN,JUNIN,4,-75.9926306|-75.9990275|-75.99511969|-11.1581924999999|-11.1617156|-11.155708348
2023,JUNIN,SATIPO,PANGOA,2,-74.4878836|-74.4840153|-11.4278232999999|-11.4335444999999
2023,JUNIN,SATIPO,SATIPO,4,-74.6364119|-74.6367768|-74.6371154|-74.6400955999999|-11.2491747999999|-11.2551533|-11.2526779999999|-11.2559608
2023,JUNIN,TARMA,HUASAHUASI,2,-75.6491753|-75.646943702|-11.2648012|-11.265637709
2023,JUNIN,TARMA,TARMA,4,-75.7517014|-75.6919814|-75.6924856|-75.6889492999999|-11.4414017|-11.4281986|-11.4273580999999|-11.4193347
2023,JUNIN,YAULI,MOROCOCHA,2,-76.1404714|-11.598508
2023,LA LIBERTAD,ASCOPE,ASCOPE,11,-79.114546144|-79.1122708|-79.1104459|-79.1109645939999|-79.113997|-79.1102548|-79.105389083|-79.1064829|-79.108668624|-79.1049768999999|-7.71313302099998|-7.71294789999996|-7.71398049999993|-7.71413384999994|-7.71376249999997|-7.71619749999996|-7.71444338399993|-7.71422419999993|-7.71274906299994|-7.71275159999993
2023,LA LIBERTAD,ASCOPE,CASA GRANDE,34,-79.190246383|-79.189463178|-79.191158334|-79.191480199|-79.196082869|-79.197670737|-79.195675174|-79.192955414|-79.1899888899999|-79.1892528|-79.1883906|-79.188289553|-79.182502924|-79.1880577|-79.186327422|-79.147220967|-79.14765735|-79.1486083|-79.1458262529999|-79.1463868|-79.1481248709999|-79.146939335|-79.150828538|-79.150715068|-7.73940953599992|-7.74013244999998|-7.74321013799994|-7.74357690799997|-7.74485262599995|-7.74489514999994|-7.74534164999994|-7.74543201399996|-7.74744657399998|-7.74485559999994|-7.74506249999996|-7.74504564899996|-7.73942082699995|-7.74391709999998|-7.74263779999995|-7.76649270299993|-7.76689814799994|-7.76718699999998|-7.76758672599993|-7.76247969999997|-7.76365968599993|-7.76456859199993|-7.76373409999997|-7.76245195499996
2023,LA LIBERTAD,ASCOPE,CHICAMA,19,-79.1339503|-79.136697329|-79.1439173|-79.145548619|-79.148672852|-79.147605|-79.1407421|-79.159603394|-79.1598356|-79.0225472|-79.0051685|-79.0041527|-79.0088905|-7.87067289999993|-7.86421334199997|-7.83502049999993|-7.84476376999993|-7.84479843399993|-7.84339659999995|-7.84799479999998|-7.83578796399996|-7.83563319999996|-7.73368519999997|-7.73209749999995|-7.73762629999993|-7.73436799999996
2023,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,1,-79.294552853|-7.87826840699995
2023,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,28,-79.2390391|-79.2381135379999|-79.23818864|-79.2388086|-79.2399910839999|-79.205739808|-79.2064947|-79.2264056|-79.229579|-79.2303123|-79.223251315|-79.2252013|-79.22122|-79.2217645|-79.2211263|-79.2204206|-79.2211475999999|-79.216882121|-79.2207951|-7.96280759999996|-7.95723574299996|-7.95958132399994|-7.96032089999994|-7.95907129999995|-7.92955030299993|-7.92701439999996|-7.88365079999994|-7.88036229999995|-7.88179829999996|-7.89162725199998|-7.88752999999997|-7.88743939999995|-7.88769229999997|-7.89019799999994|-7.89023349999997|-7.88893289999993|-7.88964334999997|-7.88322759999994
2023,LA LIBERTAD,BOLIVAR,BAMBAMARCA,1,-77.7254536|-7.51728169999996
2023,LA LIBERTAD,CHEPEN,CHEPEN,9,-79.4288257|-79.431056889|-79.431147|-79.43433764|-79.4311719|-79.4288554|-79.4176449|-7.22718929999996|-7.22349510599997|-7.22568909999995|-7.22998855699996|-7.23143749999997|-7.23103099999997|-7.23284439999998
2023,LA LIBERTAD,CHEPEN,PACANGA,4,-79.4456785|-79.4450726|-79.4441772|-7.16038169999996|-7.15690309999997|-7.15418089999997
2023,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,1,-79.582819|-7.21051599999993
2023,LA LIBERTAD,GRAN CHIMU,CASCAS,4,-78.818357369|-78.8184431999999|-78.819129846|-7.49116899399997|-7.48189319999995|-7.48236124899995
2023,LA LIBERTAD,GRAN CHIMU,LUCMA,4,-78.5045339|-78.5522312269999|-78.5887951|-78.674604331|-7.68818129999994|-7.64051007499996|-7.61175589999994|-7.58087278899996
2023,LA LIBERTAD,GRAN CHIMU,MARMOT,1,-78.6259936|-7.69897249999997
2023,LA LIBERTAD,JULCAN,JULCAN,2,-78.4880543|-8.04427539999995
2023,LA LIBERTAD,OTUZCO,HUARANCHAL,1,-78.4418001|-7.68979439999993
2023,LA LIBERTAD,OTUZCO,MACHE,1,-78.5341407|-8.03058179999994
2023,LA LIBERTAD,PACASMAYO,GUADALUPE,20,-79.4597454789999|-79.463926415|-79.46232247|-79.4665818999999|-79.4183427|-79.4787535|-79.4802316999999|-79.4790374|-79.480948565|-79.4928857|-79.4760133|-79.475895283|-79.472896573|-7.23892302699994|-7.24646959999996|-7.24500380899997|-7.24319479999997|-7.30371659999997|-7.30888129999994|-7.30517019999996|-7.30508929999996|-7.30152976299996|-7.29349759999997|-7.24525219999993|-7.24062239699998|-7.24344285699993
2023,LA LIBERTAD,PACASMAYO,SAN JOSE,3,-79.457317571|-79.4562969|-79.444839934|-7.34684665199996|-7.34898539999995|-7.34869015899994
2023,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,4,-79.5033042|-79.5022041|-79.5021159|-7.42501539999995|-7.42796419999996|-7.43266719999997
2023,LA LIBERTAD,PATAZ,PARCOY,2,-77.4540626|-8.03325779999994
2023,LA LIBERTAD,PATAZ,PATAZ,1,-77.6643502|-7.72388359999997
2023,LA LIBERTAD,TRUJILLO,EL PORVENIR,47,-78.9910351999999|-78.996673683|-78.9990832029999|-79.0058751|-79.0083446|-79.011798901|-79.0136246|-79.0123568|-79.0144754|-79.0177187|-79.018539257|-79.0188838|-79.014354|-79.008207413|-79.012626086|-79.0106011999999|-79.0113291|-79.0123998999999|-79.0093833999999|-79.0017167|-79.0012193|-79.0021856|-79.0053561999999|-79.0039608|-79.004277|-79.001425|-79.000071448|-78.994682119|-78.9958572319999|-78.992586961|-79.0242451|-79.0194197|-79.0284839|-79.02581076|-79.0266440249999|-79.0277741369999|-79.023756938|-8.05590279999995|-8.06338589999996|-8.06808815099993|-8.06503119999996|-8.06087119999995|-8.06095832199998|-8.05950929999995|-8.05927459999998|-8.05868539999995|-8.05956329999998|-8.05977390799995|-8.06457169999993|-8.06660279999994|-8.06341968699996|-8.06609673399993|-8.06989829999998|-8.07883939999994|-8.07707389999996|-8.07518469999996|-8.07463009999998|-8.07681829999996|-8.07944189999995|-8.08015749999993|-8.08645169999994|-8.08716599999997|-8.08448429999993|-8.08610082699994|-8.07504126299995|-8.07379975499992|-8.07251279099995|-8.06821249999996|-8.06833839999996|-8.06966969999996|-8.06982297599996|-8.07026404099997|-8.07036472799996|-8.05896336699993
2023,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,10,-79.0189244|-79.0161327|-79.0175113|-79.0173123|-79.0291241|-79.0271262|-79.0221257|-79.0290788999999|-8.07933829999996|-8.08457049999993|-8.08576449999993|-8.08691959999993|-8.08448299999998|-8.08643349999994|-8.08091489999993|-8.07970579999994
2023,LA LIBERTAD,TRUJILLO,HUANCHACO,15,-79.114014963|-79.1226713|-79.1160424999999|-79.1167646|-79.105314226|-79.09279669|-79.062115666|-79.0767644439999|-79.0673302|-79.071413408|-79.0638529|-8.07142725399996|-8.08413029999997|-8.08814249999995|-8.07919079999994|-8.08590957399997|-8.08849546499994|-8.09995602299995|-8.03564890999996|-8.02304659999993|-8.02045363599996|-8.01297869999996
2023,LA LIBERTAD,TRUJILLO,LA ESPERANZA,8,-79.0676681|-79.0496550999999|-79.0353127|-79.0337048|-79.0561281|-79.0585192|-79.0722527|-79.0734062|-8.07553219999994|-8.07368809999997|-8.07899859999998|-8.08566659999997|-8.06203909999994|-8.06961529999995|-8.06148839999997|-8.05139189999994
2023,LA LIBERTAD,TRUJILLO,LAREDO,21,-78.8835548|-78.8587012|-78.8384614|-78.9551903|-78.9766661|-78.9774228|-78.9776788|-78.9639129|-78.9614091999999|-78.9608764|-78.9602969|-78.9532184999999|-78.9553151|-78.9627624|-8.11206709999993|-8.06043679999993|-8.02292419999998|-8.06822679999993|-8.06415429999993|-8.06677179999997|-8.07932939999995|-8.09037249999994|-8.08731809999995|-8.09184839999995|-8.09191249999998|-8.08475649999997|-8.08635949999996|-8.08199389999993
2023,LA LIBERTAD,TRUJILLO,MOCHE,5,-79.010121555|-79.0144908729999|-79.0125545|-79.0063155|-79.004985468|-8.16654184699996|-8.17915825399996|-8.17746269999998|-8.16784279999996|-8.18743992099996
2023,LA LIBERTAD,TRUJILLO,SIMBAL,1,-78.828979|-8.01059339999995
2023,LA LIBERTAD,TRUJILLO,TRUJILLO,43,-79.001282|-79.0047935|-79.0056668999999|-79.0118259|-79.0112996999999|-79.0185601|-79.0183154|-79.0169509|-79.0146742|-79.0094576|-79.0085614|-79.0149623|-79.0156799|-79.0160744|-79.0175886|-79.0154356|-79.0144754|-79.0083627|-79.0088739999999|-79.0062642|-79.0045223|-79.0025901|-79.0075515|-79.0039513|-79.0034019|-78.9963354|-79.0075606|-79.0198186|-79.0198296|-79.0257381|-79.0261404|-79.022016782|-79.0263379|-79.0329727|-79.0306362|-79.0472886|-79.0432297|-79.0411045|-79.0208835999999|-8.08874669999995|-8.09059869999993|-8.09293019999996|-8.09080569999998|-8.08959139999996|-8.09222629999994|-8.09847799999994|-8.09894659999998|-8.09472409999995|-8.09843899999993|-8.10410809999996|-8.10276569999996|-8.10075409999996|-8.10113599999994|-8.10299019999997|-8.10804639999998|-8.10922539999996|-8.11265679999997|-8.10511439999993|-8.10621319999996|-8.10588409999997|-8.11286959999995|-8.10299979999997|-8.09436359999995|-8.09484919999994|-8.09129939999997|-8.12033599999995|-8.11484269999994|-8.11158559999996|-8.11578459999993|-8.11175819999994|-8.10368330099994|-8.10290679999997|-8.10604279999996|-8.10814149999993|-8.10093219999993|-8.10205659999997|-8.08731629999994|-8.09429149999994
2023,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,5,-79.0479798|-79.0525679|-79.0473524|-79.045757|-79.0365982|-8.12816399999997|-8.14086209999994|-8.13929589999998|-8.14199609999997|-8.13514109999994
2023,LA LIBERTAD,VIRU,VIRU,7,-78.8322476|-78.7615732|-78.7518716|-78.8204808|-78.8221541|-78.8248146999999|-78.8290203999999|-8.43202279999997|-8.41681739999996|-8.41656479999995|-8.40424609999997|-8.40509849999995|-8.40449809999996|-8.40500759999998
2023,LAMBAYEQUE,CHICLAYO,CHICLAYO,17,-79.8278213|-79.827254|-79.8317208|-79.8382306999999|-79.8506376999999|-79.8549907|-79.8547729|-79.8643485|-79.845161|-79.8376810999999|-79.8361192|-79.8335474|-79.839211|-6.76812109999997|-6.76561589999994|-6.76651849999996|-6.76817759999995|-6.77033949999998|-6.77007979999996|-6.76223589999995|-6.79089179999994|-6.77127679999995|-6.77577769999994|-6.77408909999997|-6.77798299999995|-6.77974729999994
2023,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,3,-79.3869097|-79.481481|-6.64280159999993|-6.74960749999997
2023,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,1,-79.8304135|-6.75079199999993
2023,LAMBAYEQUE,CHICLAYO,MONSEFU,1,-79.8707562|-6.86576539999993
2023,LAMBAYEQUE,CHICLAYO,PIMENTEL,1,-79.8868778|-6.78920299999993
2023,LAMBAYEQUE,CHICLAYO,REQUE,1,-79.807255293|-6.85933268799994
2023,LAMBAYEQUE,CHICLAYO,SANTA ROSA,1,-79.9220686|-6.87596289999993
2023,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,2,-79.7869714|-79.7875172|-6.63406759999998|-6.64396909999994
2023,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,1,-79.8537974|-6.47204569999997
2023,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,5,-79.9081428|-79.906652|-79.9014501|-79.9080757|-6.69955159999995|-6.70285569999993|-6.70394119999997|-6.71976659999996
2023,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,9,-79.6939055999999|-79.7175309|-79.7147468|-79.7144389|-79.7146511|-6.17983989999993|-6.14889769999996|-6.15120139999993|-6.15263359999995|-6.15543599999995
2023,LAMBAYEQUE,LAMBAYEQUE,OLMOS,5,-79.8331797|-79.8150809|-79.7486404|-79.7455956|-5.90073319999993|-5.91007429999996|-5.99035179999993|-5.98734159999998
2023,LIMA,BARRANCA,BARRANCA,6,-77.753699075|-77.760315232|-77.7599218|-77.7579885|-77.7562978|-77.756356|-10.770202695|-10.7540297489999|-10.7525373999999|-10.7506933|-10.7488365999999|-10.7435179999999
2023,LIMA,BARRANCA,PARAMONGA,7,-77.808158647|-77.8122084999999|-77.8195739|-77.6770104999999|-10.675666593|-10.6725483999999|-10.6784648999999|-10.3729984
2023,LIMA,CAÑETE,ASIA,2,-76.5716728|-76.570466949|-12.7871607|-12.787788119
2023,LIMA,CAÑETE,CERRO AZUL,11,-76.482170353|-76.479595433|-76.485871762|-76.481725584|-76.478999982|-76.475915442|-76.4967627|-76.5037035|-76.4487393|-76.4555856|-13.0079219629999|-13.0368138159999|-13.028744439|-13.0277951039999|-13.0251592229999|-13.0232568069999|-12.9844704999999|-12.9450297|-13.0017334|-13.0330867
2023,LIMA,CAÑETE,CHILCA,1,-76.5950555|-12.4227997999999
2023,LIMA,CAÑETE,LUNAHUANA,1,-76.1826305|-13.0187602
2023,LIMA,CAÑETE,NUEVO IMPERIAL,1,-76.2899070999999|-13.07424
2023,LIMA,CAÑETE,PACARAN,1,-76.0565965|-12.8605956
2023,LIMA,CAÑETE,QUILMANA,9,-76.337256419|-76.380780834|-76.382832515|-76.381502139|-76.3984537|-76.4050342|-76.380600917|-76.380214679|-12.964896229|-12.948570398|-12.941977084|-12.950174685|-12.9406804999999|-12.9745043999999|-12.9598357969999|-12.951805808
2023,LIMA,CAÑETE,SAN ANTONIO,1,-76.6500541|-12.6425275999999
2023,LIMA,CAÑETE,SANTA CRUZ DE FLORES,1,-76.661075303|-12.5923592259999
2023,LIMA,CAÑETE,ZUÑIGA,1,-76.023439756|-12.859281989
2023,LIMA,HUARAL,HUARAL,4,-77.2009932|-77.2090579|-77.2148358|-11.491168|-11.4965920999999|-11.5008635999999
2023,LIMA,HUAROCHIRI,RICARDO PALMA,1,-76.609718885|-11.914495229
2023,LIMA,HUAROCHIRI,SAN ANTONIO,5,-76.8028932999999|-11.8289311
2023,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,1,-76.5603828|-11.9177847
2023,LIMA,HUAROCHIRI,SANTA EULALIA,2,-76.6674406|-76.669624281|-11.9049716|-11.9191699909999
2023,LIMA,HUAURA,HUALMAY,1,-77.5977281|-11.1014486999999
2023,LIMA,HUAURA,HUAURA,4,-77.6001751|-77.5981279|-77.5981579|-77.5980026999999|-11.0687627999999|-11.0664009999999|-11.0674409|-11.0653250999999
2023,LIMA,HUAURA,SANTA MARIA,1,-77.5928559|-11.0892549
2023,LIMA,HUAURA,SAYAN,8,-77.3808947429999|-77.3790965|-77.1973997|-77.1959555|-11.235114767|-11.2348931999999|-11.1374632|-11.1345448
2023,LIMA,LIMA,ANCON,38,-77.1647869029999|-77.1636665|-77.134003694|-77.1353036|-77.1245344|-77.119145369|-77.1667614|-77.1617353089999|-77.156242145|-77.150062335|-77.147677|-77.148431552|-77.1468866|-77.146757854|-77.1468087|-77.167631566|-77.170960708|-77.1527404999999|-77.148703|-77.15057732|-77.151736034|-11.7813647199999|-11.7820246539999|-11.816120375|-11.814537688|-11.8169364|-11.812131435|-11.7131549|-11.7201352239999|-11.731396521|-11.71824429|-11.7304693|-11.7347159949999|-11.7340437|-11.734505903|-11.7472925|-11.778070237|-11.7599228309999|-11.7391921999999|-11.7352867|-11.7345479219999|-11.736900944
2023,LIMA,LIMA,ATE,131,-76.8768704|-76.837019|-76.8277476|-76.8278172999999|-76.8278445999999|-76.8278556|-76.8278557|-76.8278557|-76.8278721999999|-76.8287266|-76.8708698|-76.8532926999999|-76.8617184999999|-76.8420196|-76.8385408999999|-76.8865084999999|-76.8853937|-76.8850433|-76.8847069999999|-76.8828473|-76.8744832|-76.8744382|-76.8828563|-76.8940168999999|-76.8901113|-76.9182101|-76.9897888|-76.9924598|-76.9916675|-76.9945794|-76.9945129|-76.9952448|-76.9929420999999|-76.9918812|-76.9918536|-76.9906415|-76.9303333999999|-76.9371802|-76.8027915|-76.8218813999999|-76.8250037999999|-76.8192458999999|-76.8172941|-76.8175454|-76.8205006|-76.825445|-12.0405484999999|-12.0221569999999|-12.0099473|-12.0100378|-12.0100732|-12.0100874999999|-12.0100874999999|-12.0100876|-12.0101089999999|-12.0107073999999|-12.0146607|-12.0107456|-12.0085836|-12.0083539999999|-12.0003757|-12.0199542|-12.0180771999999|-12.0147737|-12.0132307|-12.0138421999999|-12.0151473999999|-12.016761|-12.0178721999999|-12.0237109999999|-12.0306074|-12.0262091999999|-12.0596295|-12.0603224999999|-12.0598821|-12.0595928999999|-12.0599844|-12.0635227|-12.0622483|-12.0625471999999|-12.0621879999999|-12.0614198|-12.0361983999999|-12.0481407|-12.0287711|-12.0099208999999|-12.016421|-12.0190397|-12.0154469|-12.0201463999999|-12.0215461|-12.0231011
2023,LIMA,LIMA,BARRANCO,41,-77.0170684|-77.0230697|-77.0223024|-77.0219874|-77.0244228|-77.0249021|-77.0267154|-77.0221186|-77.0192597|-77.0202739|-77.0164334|-77.0192665|-77.0207773|-77.0185111|-77.0158062|-77.015652|-77.015126|-77.0160635999999|-77.0140787|-77.0156365999999|-77.0176274|-77.0197201|-77.0201071|-12.1546842|-12.1560800999999|-12.1466838|-12.1444869|-12.1445092|-12.1433044999999|-12.1432599999999|-12.1411507999999|-12.1424956|-12.1413388|-12.1457088|-12.1459874|-12.1488403|-12.1503126|-12.1443394999999|-12.1445034|-12.1407642|-12.1377012|-12.1394751|-12.1396091|-12.138541|-12.1377014|-12.1363013
2023,LIMA,LIMA,BREÑA,11,-77.0440316|-77.0439636|-77.0434170999999|-77.0458304|-77.0548065|-77.0516834|-77.0527607|-77.0480291|-77.0476740999999|-77.0475301|-12.0584266|-12.0544772|-12.0512902999999|-12.0516168|-12.0556367999999|-12.0570529999999|-12.0552625|-12.0548433|-12.0542308|-12.0569290999999
2023,LIMA,LIMA,CARABAYLLO,8,-77.0469325999999|-77.0847826|-77.0867996|-77.0763939999999|-77.058237|-77.0532082|-77.0406638|-77.0284305|-11.8629402999999|-11.8176209|-11.833434|-11.832082|-11.8264272|-11.8339675999999|-11.8504492|-11.8502224
2023,LIMA,LIMA,CHACLACAYO,7,-76.8259656|-76.769774|-76.7682775|-11.9936885|-11.9761238999999|-11.9947642
2023,LIMA,LIMA,CHORRILLOS,123,-77.0307971|-77.0303140999999|-77.0283298|-77.0283616|-77.026187782|-77.0224441999999|-77.023731209|-77.0246334999999|-77.0325182|-77.0173133|-77.016043|-77.0147039999999|-77.0179431|-77.0194166|-77.0193601999999|-77.0139123|-77.0122745|-77.0107584|-77.0126643|-77.013919835|-77.0156262|-77.01765|-77.0182705|-77.0188545999999|-77.0168634|-77.019016245|-77.0192634|-77.0193826999999|-77.019247384|-77.021666736|-77.02218702|-77.022787835|-77.0240645659999|-77.023781063|-77.026414181|-77.027982233|-77.028500176|-77.0285147|-77.0235518|-77.0221192|-77.0246190999999|-77.0162309|-77.0178869|-77.019194|-77.021846442|-77.0139166|-77.0104755|-77.0132138|-77.019834|-77.019241|-77.0197089|-77.017320729|-77.0202937|-77.0205299|-77.0215794|-77.0187516999999|-77.0233261|-77.0227487|-77.0229985|-77.0231349|-77.0236678|-77.0220254|-77.024873807|-77.027589|-77.0264456|-77.0229479|-77.02396|-77.0240613|-77.0251809|-77.0265129|-77.0278175|-77.0089730999999|-77.0096649|-76.9989985|-76.9989738|-76.9966694999999|-76.9980197|-76.995792|-76.997877|-77.0031136|-77.0012786|-77.0043219|-77.0042761|-77.0068821|-77.0088685|-77.0081098|-77.0090602|-77.0095752999999|-77.0052306|-77.0051646|-77.008155|-77.0092214|-77.0090335|-77.0096651|-77.0053298|-77.0047387|-77.0057084|-77.0074271999999|-77.0057867|-77.0080248|-77.0096963|-77.0102568|-77.0059813|-77.0069765|-77.0046035|-76.9971571|-12.2025881|-12.2018014999999|-12.2008898|-12.2001099|-12.198911042|-12.1987844|-12.1997806539999|-12.2014017|-12.2054517|-12.2084919|-12.2080885999999|-12.2065292999999|-12.2014315|-12.2002166|-12.1971005|-12.1970418|-12.1973977|-12.1972686999999|-12.1855634|-12.189523272|-12.1908834|-12.19083|-12.191164|-12.1906415999999|-12.1891262|-12.186610996|-12.1887149|-12.1902964|-12.191860856|-12.196249569|-12.196249469|-12.196983535|-12.19554686|-12.191798064|-12.1967003959999|-12.195960989|-12.194762795|-12.1954135|-12.1808763|-12.1782312999999|-12.1763447|-12.1752413|-12.1784867|-12.1800585999999|-12.181862053|-12.1776307|-12.1758925999999|-12.1727685999999|-12.1725258|-12.1719962|-12.1705441999999|-12.171082675|-12.1681436|-12.1681439|-12.1664259999999|-12.1568859999999|-12.1601952|-12.1645727|-12.1654831|-12.1659556|-12.166939|-12.1667917999999|-12.167136931|-12.1702926|-12.17128|-12.1713323999999|-12.1717743|-12.1726651999999|-12.1741145|-12.1725847|-12.1697149999999|-12.1708379999999|-12.1700276|-12.1711061999999|-12.1708846999999|-12.1696064|-12.1860677999999|-12.175441|-12.1783331999999|-12.1817123|-12.1811385999999|-12.1773633999999|-12.1782775|-12.1763817999999|-12.1770337999999|-12.1773249999999|-12.1786304|-12.1785972|-12.1798431|-12.1818364|-12.1845188|-12.1836989|-12.1824865|-12.1845827|-12.1955538999999|-12.1990034|-12.1990112|-12.1990559|-12.2000922|-12.1997082999999|-12.2000833999999|-12.2048177|-12.2040047999999|-12.2046986999999|-12.2009927999999|-12.2194357
2023,LIMA,LIMA,COMAS,160,-77.0613259|-77.0590440999999|-77.0576642999999|-77.0608058999999|-77.0605886|-77.0598147|-77.0600142|-77.0583037|-77.0580773|-77.059073|-77.0598418|-77.0488076|-77.0486518|-77.0502115|-77.0489355999999|-77.0520362999999|-77.0516666999999|-77.0562356|-77.053616|-77.0519819|-77.0512277|-77.0549434|-77.0502781|-77.0487623|-77.0463727|-77.0439656|-77.0398393|-77.041134808|-77.0417745999999|-77.0406624|-77.0424451|-77.0431863|-77.0440098999999|-77.0421931|-77.0445541|-77.0437914|-77.0413923|-77.0334909|-77.0371963|-77.03188|-77.0308469|-77.0306802|-77.0320653|-77.036113713|-77.036070797|-77.0350684|-77.041306469|-77.039332363|-77.041006062|-77.0419334|-77.0468844|-77.0514889|-77.0524774|-77.0535369|-77.0523312|-77.0512772|-77.0474096|-77.04527|-77.0469282999999|-77.0482359|-77.0523782|-77.0561706|-77.0560017|-77.0551995|-77.0479895999999|-77.0501788999999|-77.0476598|-77.0444815|-77.0432259|-77.0436075|-77.042808506|-77.0414581|-77.038697|-77.0367811|-77.0365795|-77.0376282999999|-77.0399917|-77.0395358|-77.044213|-77.0407046999999|-77.0442509|-77.054746842|-77.0550137|-77.05568032|-77.0540579|-77.0537615|-77.0538518|-77.0487985|-77.054972|-77.0532254|-77.0528484|-77.0540518999999|-77.0601869|-77.0570534|-77.0586051|-77.0607987|-77.0566048|-77.0582232|-77.0591395|-77.0570759999999|-77.060156|-77.0724179|-77.0712829|-77.0586051|-77.0614166999999|-77.0607995|-77.0609307999999|-77.0614608|-77.0627248|-77.0630797|-77.0631081|-77.0676405|-77.0670595999999|-77.065139|-77.0643926|-77.0624617999999|-77.0606251|-77.0602178|-77.0646537|-77.0640036|-77.0634419|-77.0635005|-77.0699566|-77.070634593|-77.0035033|-11.9527282|-11.9613467999999|-11.9627053|-11.9661262|-11.9653554|-11.9639462|-11.9641391|-11.9663831999999|-11.9682|-11.9691544|-11.9704341|-11.9595381999999|-11.9577222|-11.9588572|-11.9620424|-11.9620768|-11.9615016999999|-11.9601901999999|-11.9585476|-11.957871|-11.9562493|-11.9565656|-11.9551858|-11.9564988|-11.9544907|-11.9534479|-11.9532786999999|-11.9540656049999|-11.9548844|-11.9561381999999|-11.9549782999999|-11.9557704|-11.9582119999999|-11.9576617|-11.9610701|-11.9621222|-11.9578442|-11.956229|-11.9542021|-11.9448411999999|-11.9450247|-11.9439958999999|-11.948676|-11.9481037149999|-11.944660873|-11.9447268|-11.9443249839999|-11.947557901|-11.9503289429999|-11.9517584999999|-11.9485836|-11.9442898999999|-11.9424149|-11.9422982999999|-11.9425282|-11.9427054999999|-11.9420635999999|-11.9402782999999|-11.9399908999999|-11.9392801999999|-11.93368|-11.9348848|-11.9336246999999|-11.9335272|-11.9309388999999|-11.9320539999999|-11.930608|-11.9319710999999|-11.9354961|-11.937423|-11.9384888399999|-11.9381251|-11.9247038|-11.9204508999999|-11.9198584|-11.9236026999999|-11.9223077999999|-11.9206669|-11.9246646999999|-11.9245888|-11.9277948|-11.9278356319999|-11.9266081|-11.9269652259999|-11.9224376|-11.9214236|-11.9209046999999|-11.9226161|-11.9187059999999|-11.9137112|-11.9152875999999|-11.9118164|-11.9161071|-11.9140995999999|-11.9183487|-11.9250006999999|-11.9247172|-11.9273732999999|-11.9275888|-11.9298904999999|-11.9276007|-11.9298158999999|-11.9375754|-11.9351134999999|-11.9341266|-11.9405212|-11.9406761999999|-11.9409879999999|-11.9414652999999|-11.9385308|-11.938484|-11.9378761999999|-11.9391742|-11.9454610999999|-11.944988|-11.9421444|-11.9479453|-11.9521988999999|-11.9512235999999|-11.9503038999999|-11.9491095999999|-11.9486942|-11.9497097999999|-11.945566432|-11.9130046999999
